gene-g021,g021,phage,0.0002340462857614,0.344358049674637,0.4865119728826164,0.75899223176871,0.6995476749902748,0.8605529567170744,0.917445353828803,0.7610318107066051,0.7571904487955818,1
gene-g261,g261,phage,0.0001261736954976,0.0834959426332801,0.1305959767126103,0.2425337846662162,0.2620693505617792,0.3976017803565064,0.4894102421430009,0.595588349858146,0.6431980362734288,1
gene-Y11_RS16880,gene-Y11_RS16880,host,1,0.7033104445689855,0.6293051970123996,0.5082642505519558,0.4741987578779071,0.4885564558789527,0.4363841855429641,0.5697833070051237,0.430522414763412,0.5071938942316756
gene-Y11_RS12035,gene-Y11_RS12035,host,1,0.6812895888292947,0.7299911366729465,0.456064861995242,0.404464173365096,0.4727977250908432,0.4749243061657882,0.4522835172253388,0.6128658643994076,0.5330828610451708
gene-Y11_RS10200,hpxX,host,1,0.5500415451327283,0.5112012396523707,0.4031762214614808,0.320193085118636,0.336346378076005,0.4282700094364897,0.4786730026717191,0.3833241302032547,0.5516266854082822
gene-g158,g158,phage,0.00006786658843137383,0.1312990262292325,0.1859585833871859,0.3503534846384299,0.3177421485708027,0.43321745482961,0.6009518442340095,0.6454816478638792,0.7607491289603342,1
gene-Y11_RS14780,gene-Y11_RS14780,host,1,0.830221688356368,0.8197573280624622,0.6383679607547703,0.6893093857357002,0.611683134103258,0.6790788440370154,0.6890562226843306,0.7105934777528314,0.6536418166290454
gene-Y11_RS03850,purR,host,1,0.9949338437359132,0.969241208299287,0.8982231991591165,0.8498646884886274,0.7539079328048766,0.8149754470343421,0.8920159458345954,0.8349797070399947,0.7721953828199437
gene-Y11_RS02420,rluC,host,0.9396341982220542,1,0.7600120864610261,0.5333870256128295,0.536347339532527,0.3919853180073748,0.5191912265656704,0.5535448116138004,0.6472275541348204,0.797696710404908
gene-Y11_RS04815,gene-Y11_RS04815,host,1,0.7154548941813303,0.7243995616348706,0.6593270155635352,0.7165528615583511,0.6989393422008849,0.6556812087587618,0.7544060435786156,0.7687317780014216,0.7760763452979965
gene-Y11_RS01125,gene-Y11_RS01125,host,1,0.3365325574366534,0.3516001270692087,0.4373125072110436,0.4434527005395716,0.4933021194224499,0.5853148016292046,0.985025442255125,0.9943555432145766,0.6917464974913404
gene-Y11_RS05565,gene-Y11_RS05565,host,1,0.4357465249171446,0.4509100966004583,0.4812174940140791,0.5918912957250865,0.4980774355177052,0.5834423532038197,0.5943691274524033,0.5743614616263829,0.673938365702969
gene-Y11_RS06860,gene-Y11_RS06860,host,0.1267318707054576,0.2353138647768375,0.4353589178442502,0.5610583807683136,0.6907530775958491,0.7791614352058231,0.9324276547880856,0.9336697580602854,0.967983291870333,1
gene-Y11_RS06095,gene-Y11_RS06095,host,0.2113148634692767,0.3922694292838572,0.3365978309410165,0.1545387114354643,0.3161864772803073,0.0591078690908631,0.1863531475385187,1,0.0762065959334051,0.4023154714270417
gene-Y11_RS03905,gene-Y11_RS03905,host,1,0.5174328047643125,0.4914656112498116,0.4495999043465162,0.5169725019956576,0.4833591627315646,0.6126649445100976,0.6327796795696776,0.6834724399235239,0.7036583062424576
gene-Y11_RS09955,gene-Y11_RS09955,host,1,0.3728613279333799,0.4637392924435648,0.4868914793584072,0.5585642074954736,0.5631869426224589,0.5302618715501204,0.5595802373508023,0.7028516998311246,0.5542801376262255
gene-Y11_RS19785,nrdI,host,1,0.7547766057155806,0.7028909692100945,0.550138143196634,0.4966137491488632,0.4694075023608083,0.4677287061611784,0.4090655588081719,0.4234384718146047,0.4484968606294081
gene-Y11_RS15870,gene-Y11_RS15870,host,0.3286077793454546,0.1879786490204226,0.3140583599528171,0.5848362428805376,0.7339943441291713,0.734596023379406,0.7664385908163455,0.9189869395996084,0.9687154870510474,1
gene-Y11_RS03070,gene-Y11_RS03070,host,1,0.5475190561860892,0.6514229748046644,0.4924265436186006,0.4884360970843899,0.4727684698990874,0.5299092162124069,0.5278132981834197,0.6652241361332675,0.4482890735331513
gene-Y11_RS15190,pckA,host,1,0.3494327723757678,0.3388583040366039,0.2891905073651538,0.2523874003768368,0.2302458056974449,0.2214867250063175,0.2089650958534291,0.2135401950798052,0.1976858914566237
gene-Y11_RS18990,gene-Y11_RS18990,host,1,0.8129321212348243,0.8135463649139445,0.7499292004182256,0.6685645697783894,0.7266285151203873,0.7196111559186816,0.6757278909842542,0.7621155078728102,0.6917648717641988
gene-Y11_RS03870,gloA,host,1,0.8316473369937589,0.8122403170618553,0.7345822507773897,0.6692498857400491,0.5298871898476981,0.6555684723203407,0.5216687242191345,0.6030095386601387,0.6701480166387295
gene-Y11_RS18665,ppdD,host,0.9243069705494564,0.3554358318018014,0.3317240677662015,0.3747089830085315,0.5111940842857433,0.4534268769164944,0.7276678732118258,0.6975726982227108,1,0.6433887793022588
gene-Y11_RS20285,gene-Y11_RS20285,host,1,0.5101426571846134,0.5012983207014268,0.4516795494535755,0.566635915623479,0.4987431299370891,0.7997712905431227,0.8434375624541024,0.8876367959421193,0.8156718518664086
gene-Y11_RS05355,minC,host,0.7188249417258565,1,0.8895880962315482,0.6424955401520114,0.4906893435720054,0.511508109550221,0.4803261735702461,0.4546951343343776,0.4512158297361346,0.4606806586262718
gene-Y11_RS16140,glpA,host,1,0.5149429736630126,0.4327664047575995,0.3972672152620504,0.4876856555845704,0.4931052579181909,0.498633129817218,0.7397421655588923,0.7592974754149358,0.8868609736545071
gene-Y11_RS00615,gene-Y11_RS00615,host,0.4601047028331742,0.3304886064929154,0.3359702173990616,0.447488510974341,0.4890434210993336,0.6045712004573438,0.7664251917013295,0.8446167524550301,0.9653463492008154,1
gene-Y11_RS05285,gene-Y11_RS05285,host,1,0.6183926738424437,0.6449948572087953,0.4027349197412929,0.3242915483921552,0.310122261527015,0.2637474129665472,0.2215476821169386,0.2415110405587719,0.1912862511261484
gene-Y11_RS08085,ptrR,host,0.5442957801415107,0.6795491434261367,0.613607957164436,0.6281707338960707,0.6358772447158794,0.7124179605829899,0.7495747002196218,0.9471951294725894,0.907716169814436,1
gene-Y11_RS15555,rplN,host,0.8980050561412399,0.9242668088441516,0.913090264352657,0.9959649301909864,0.9842507001977404,1,0.882915971777511,0.9810127811249112,0.8917742873692924,0.8710963482020035
gene-Y11_RS08715,sucD,host,1,0.5647725674056284,0.6142320104021707,0.5979507771387517,0.544186984354747,0.5369416149096596,0.597569768019142,0.5511763536679717,0.5357712866642188,0.4827490544613519
gene-Y11_RS20280,gene-Y11_RS20280,host,1,0.6925715025711857,0.584914170170537,0.43250679484231,0.3557203118564516,0.3640613587450966,0.3602177852676793,0.3224380925694814,0.2959263899258637,0.3471884768909235
gene-Y11_RS02715,gene-Y11_RS02715,host,1,0.4900702564445727,0.4364218332703877,0.3161641099491022,0.3552086289348405,0.2849061829005835,0.3253763421417278,0.4636515812456334,0.4656461691986891,0.5391752365999728
gene-Y11_RS05730,gene-Y11_RS05730,host,1,0.6637638262953346,0.8299899074347189,0.5955173599068249,0.5962692753245992,0.5546497170351858,0.4690083044070369,0.4102924037784777,0.4598816645994383,0.4099087174375765
gene-Y11_RS13405,gene-Y11_RS13405,host,1,0.5240003774740584,0.4809020473333676,0.5403479612010701,0.5701630151309539,0.577308725963023,0.5960198624058461,0.7718607748658534,0.8249382916753714,0.876551837339822
gene-Y11_RS07795,galU,host,1,0.6789658933506514,0.6841619725087273,0.5219799332104015,0.4722610472776045,0.4011589683590353,0.3644117211538249,0.3450864750141081,0.3693245130069586,0.3297957247007698
gene-Y11_RS17690,gene-Y11_RS17690,host,1,0.8486230325271112,0.6715979270650769,0.4224440177625615,0.3601652920265224,0.2992397915803605,0.2893778869058167,0.2981472775935106,0.2938762525410092,0.359415034969911
gene-Y11_RS09125,cspE,host,1,0.5070284977243943,0.5530551883177315,0.4693646088423219,0.5959836476446804,0.3961262117096024,0.3672242530505255,0.5558921032470772,0.5329777230361793,0.4147822321402604
gene-Y11_RS09965,gene-Y11_RS09965,host,0.616912760806957,0.2297189782886459,0.3635710580412947,0.4726123298596245,0.504938301075059,0.5746002402768756,0.8011042410124268,0.9025365163744106,0.9411496253037014,1
gene-Y11_RS01160,menB,host,1,0.7913442210242635,0.8099452287747476,0.630528996718286,0.553751857810711,0.4953128021611395,0.4422420292509206,0.4353121329588701,0.368558509029792,0.4637084907193949
gene-Y11_RS07740,hisG,host,1,0.8776379993094005,0.8329865943371743,0.7612202803073087,0.685297224652562,0.6590211249089256,0.5906512322148006,0.579026707280992,0.667622567566014,0.841733416606229
gene-Y11_RS08745,sdhD,host,1,0.7009755535775987,0.727250118940027,0.5185373381325149,0.4840856116164214,0.4290192892381782,0.4123053360765475,0.3961052104253723,0.4072291305292408,0.3774124705818146
gene-Y11_RS18125,gene-Y11_RS18125,host,1,0.4429785715377592,0.5275391674702635,0.5351239002521027,0.5380419368675531,0.5273494038726682,0.767130092927144,0.6939624166267294,0.8874268924108417,0.6872309950524839
gene-Y11_RS20375,iscX,host,1,0.9059733140654976,0.8874960077668563,0.8765589323867401,0.6916061190684051,0.723625263489713,0.6655488581908707,0.5767654323352659,0.5797437890996184,0.5765586979438048
gene-Y11_RS02670,gene-Y11_RS02670,host,0.805625553221017,0.2654940125618032,0.3124040070288985,0.4273503760048402,0.5037188600992156,0.4869821491443492,0.5171016916457619,0.8827662496955269,1,0.5549269113129012
gene-Y11_RS09560,tomB,host,0.3275128052261704,0.2668214699833045,0.3762363576296479,0.5201241819677983,0.6140809033026473,0.730912139814025,0.8262476744528647,0.8107907254842198,0.9582368853264642,1
gene-Y11_RS15530,rplV,host,0.9913577216526404,0.963542844797168,0.9525177706726844,0.95965783817524,0.9621776372593844,1,0.86933946225224,0.944267435928106,0.8556255411404381,0.929437319235819
gene-Y11_RS17535,gene-Y11_RS17535,host,1,0.6251822039215056,0.7195773268298319,0.6111047852535395,0.6066112482518572,0.5215552337200959,0.5453851896281992,0.6008604451090641,0.5450181236195566,0.520328893450814
gene-Y11_RS12445,mlaC,host,0.7148592425331894,0.954095542925158,1,0.9353360825057052,0.8721016593753341,0.8593943071288644,0.850293664294937,0.7926191124411434,0.7998667519581343,0.7038938613687218
gene-Y11_RS01635,gene-Y11_RS01635,host,0.5351750646390294,0.5123310063176304,0.5381149155490944,0.4346942343260248,0.423423668567827,0.390866960541289,0.3677604697675216,0.5220834089046402,0.6584629854721437,1
gene-Y11_RS23425,gene-Y11_RS23425,host,0.7196082563589543,0.446684000946986,0.6442530455398363,0.4721812252014703,0.4614584454640659,0.6945525615023757,0.6346040281576953,1,0.8708549478280575,0.7635393388841006
gene-Y11_RS07990,gene-Y11_RS07990,host,0.9142105091813346,0.3214085969543018,0.2711585099639159,0.3919262697334948,0.3592140378029707,0.4130830823989457,0.4512258808087444,0.7067609956910035,0.8001814334679036,1
gene-Y11_RS12270,gene-Y11_RS12270,host,0.9333514479215256,0.581143016287413,0.6609272554410034,0.6574949903285439,0.6705559770586357,0.6529800575719957,0.8321727797408709,1,0.9893760741644126,0.9848878640656124
gene-Y11_RS22985,gene-Y11_RS22985,host,0.4408669285904238,0.2789151848595253,0.3356494082262903,0.4269436891147631,0.5446595155935923,0.5908602289164626,0.7581474166157567,0.803704442589924,0.8820114827906819,1
gene-Y11_RS07005,gene-Y11_RS07005,host,0.8424950389342105,0.4093901592781978,0.4007238468568961,0.5347462809956678,0.5312150081299404,0.6938216693511847,0.6766253529874182,0.7965109561373674,0.7910871014298398,1
gene-Y11_RS08585,gene-Y11_RS08585,host,1,0.7514811579710983,0.6042781162360372,0.4783784899996865,0.4565729529474436,0.4501868836677419,0.4492995073215416,0.5199623494076471,0.4726103381371732,0.6517578718523063
gene-Y11_RS19995,gene-Y11_RS19995,host,1,0.5516174393705073,0.5737132740322123,0.5382213889072973,0.5711033008917074,0.5722827666691022,0.616861746736222,0.6280055738047599,0.6999547044583183,0.5474139413983703
gene-Y11_RS02520,gene-Y11_RS02520,host,1,0.4267971977816289,0.3020253512645947,0.2529433681066022,0.1804420855056869,0.1687307084176819,0.1907502406814173,0.1938486154211583,0.3083043996608193,0.2191195305620384
gene-Y11_RS03830,gene-Y11_RS03830,host,1,0.7686421292162923,0.7857010944058359,0.7454955813577805,0.7883823145068589,0.6408485692814755,0.7127307764275279,0.6506520615349476,0.6842621530561525,0.5472328820605161
gene-g042,g042,phage,0.0001682296696258,0.2998601208832571,0.4423089225197461,0.796945144870551,0.6788858940638495,0.8550601717268073,0.9423168941606782,0.816292728831508,0.7845077184832089,1
gene-Y11_RS15400,tauD,host,0.5250253782451867,0.3497946362609495,0.3604281141815364,0.4397955890997929,0.4925431644221172,0.4999957344720583,0.610999298080645,0.7051893757276633,0.7427961384585694,1
gene-Y11_RS11155,mdtN,host,1,0.7764245727551937,0.7075888398987695,0.6340676414890258,0.5911805699242418,0.5265130649583735,0.5319167948188316,0.7460879599819574,0.781588220852426,0.6564574847472948
gene-Y11_RS13800,gene-Y11_RS13800,host,1,0.6281836028433984,0.5498949901369341,0.3722845664919805,0.3261369274928992,0.2950170090131886,0.3188113962490747,0.3580726568784709,0.4462082464820021,0.4245996195942124
gene-Y11_RS14440,gene-Y11_RS14440,host,1,0.5709374645362668,0.5522696106429479,0.5592444362207638,0.6038590207780148,0.6234471009457118,0.7153513238458283,0.797954740359612,0.9171745881651804,0.8757978082208813
gene-Y11_RS14565,gene-Y11_RS14565,host,0.8392947893102006,0.3622194953338001,0.3215435314314285,0.373319730237846,0.4096354517751414,0.4135553974918771,0.5930414487127003,0.7343890926522307,1,0.6967266961338542
gene-Y11_RS01375,yejM,host,0.6308119735866667,1,0.7464299192663616,0.6443963085359814,0.6454921876720884,0.6127233459182119,0.677418521906767,0.7025277524015995,0.8302332615763881,0.8934782617877857
gene-Y11_RS07760,hisH,host,1,0.8436880118081657,0.8158369122927835,0.6638939435546857,0.5524642449781608,0.5405141221772312,0.4867313407265197,0.513047991679577,0.4434300334318288,0.5116366062894777
gene-g181,g181,phage,0.0004788028026488,0.1445212280182145,0.2515293118573726,0.4144702305013955,0.3341604721787783,0.494061026480698,0.537797964025841,0.5647239166396211,0.6397457555900523,1
gene-Y11_RS05665,astA,host,1,0.6593985918802866,0.6442454075337616,0.4861175147201678,0.5044405031196135,0.664035432471433,0.598599320456334,0.7332888380748473,0.7267572327027746,0.9200165605544272
gene-Y11_RS19360,recC,host,1,0.7544033537075098,0.6619768706538679,0.5135277316931967,0.4233097558919955,0.3821575536977319,0.3873194386632769,0.3809837071564639,0.4228669882546242,0.3987639629776467
gene-Y11_RS00905,gene-Y11_RS00905,host,1,0.6003733286960379,0.6028048883288314,0.6261981119326386,0.6094783601876101,0.6270184056369249,0.8250496869226865,0.9096150307533144,0.9665971310289584,0.777117606781197
gene-Y11_RS05265,gene-Y11_RS05265,host,0.9443114067260154,0.7574217923134147,0.7139726568503204,0.7182034194017888,0.7962060190170973,0.7805330253804901,0.8727166556691744,0.9060442450170232,0.960374708609392,1
gene-Y11_RS19250,gene-Y11_RS19250,host,1,0.4920598123646028,0.5624596123406259,0.5431438316691989,0.5076242529624222,0.5777201094359434,0.6305799760809121,0.6619590678103262,0.7459933435444,0.7876605955520466
gene-Y11_RS20310,gene-Y11_RS20310,host,1,0.7565915064514959,0.6707781252391214,0.5427440735082439,0.5837340053178642,0.5046584730784288,0.5270401074388855,0.582533896550316,0.7273636362131504,0.5722341060488337
gene-Y11_RS04515,gene-Y11_RS04515,host,0.968195337411085,0.4628108719516551,0.4519041648223493,0.4835168458644642,0.6707477235980538,0.6990894807515938,0.7527392951000339,1,0.9766168371157922,0.9376357499891088
gene-Y11_RS18285,nhaR,host,0.1049254053786433,0.1442925395315848,0.3889623423456638,0.6415999999224794,0.8367076444248117,0.848915587447278,0.9716969378566088,0.9475686946868788,1,0.8799816976115667
gene-g302,g302,phage,0.0002826033974528,0.1635716021522336,0.2644189572877772,0.5196458614003291,0.377367149220454,0.6146006759684581,0.5628233545990672,0.6915708698497157,0.6205629882415883,1
gene-Y11_RS20325,gene-Y11_RS20325,host,0.7891298707685975,0.9401614018536943,0.9570592273040652,0.8255940835797752,0.8389934531140923,0.8492865494892304,0.7558420310155632,0.9682669004492326,0.9198393727055552,1
gene-Y11_RS02470,pabC,host,0.5926782020485112,0.7041447836908739,0.6815589375432007,0.6946832701371918,0.6644159943364855,0.704239334465036,0.9180295051284388,0.8938647482553808,1,0.9874853890192348
gene-Y11_RS19560,fabZ,host,1,0.8934636101769659,0.7935880631654145,0.6102507880433462,0.51972009727401,0.4349139348634772,0.41353255708067,0.3805048343976546,0.4396884247083634,0.4141727805100167
gene-Y11_RS16585,thiS,host,1,0.4505499370896995,0.5200551848798112,0.4610166976206232,0.4463825390574896,0.5289881290949172,0.3567335468601704,0.6361905828268777,0.94415596355352,0.6778862430715211
gene-Y11_RS18915,relA,host,1,0.8809295857366533,0.8298228893366092,0.7080572588369555,0.6506172640696156,0.5679899111339752,0.5861730097767627,0.5782358717265238,0.5719304111244075,0.5961410866601035
gene-Y11_RS10615,gene-Y11_RS10615,host,1,0.5633941779718046,0.5543807625000421,0.5963783762716408,0.478057453161351,0.4867569325199771,0.5339875142526854,0.5853721475764156,0.370573706500985,0.4881814717494406
gene-Y11_RS01530,gene-Y11_RS01530,host,0.5868230606258872,0.5329086491628582,0.7942455417123777,0.779655006675427,0.8278088047354313,0.8091037149962627,0.9201923137898692,0.9695403825173112,1,0.8249153702280416
gene-Y11_RS09895,sbcD,host,1,0.7684819190032313,0.6115943731687866,0.5072268588512088,0.3528023876376205,0.3227144072190661,0.3860048204805019,0.3806124904488426,0.4294638277574343,0.4157374536283961
gene-Y11_RS14845,gdhA,host,1,0.7220025918943809,0.6514568327791863,0.5456977042217352,0.4873756298092964,0.4775539477797417,0.3926738876353857,0.43479859524463,0.4091378439811465,0.428552765907771
gene-Y11_RS01605,gene-Y11_RS01605,host,1,0.594221511009274,0.5585619818798037,0.5758738089688912,0.6238001816138937,0.5310869147149795,0.539728904718115,0.6162516048057582,0.6847197596141966,0.627215719418437
gene-Y11_RS08480,moaE,host,0.9985476679588904,0.9123587085850118,0.7813163480126598,0.6390126106090059,0.6727539618462944,0.6401626268015225,0.7159092331130307,0.6520652896573562,0.7909409805295537,1
gene-Y11_RS10210,hpxZ,host,1,0.5330795698226004,0.6481794519244043,0.4602398595437368,0.4871512271166066,0.5383510614103092,0.5011057637736303,0.807894041932288,0.7954437641521683,0.6444455303004611
gene-Y11_RS06985,mtfA,host,1,0.261359322807953,0.184801549955368,0.1465121382720778,0.1272611936784384,0.1067224760781427,0.1214686861448355,0.1162867449931452,0.1426950530995712,0.1463574475401124
gene-Y11_RS02915,gene-Y11_RS02915,host,1,0.8732443509778266,0.8532651372872047,0.6796704332408768,0.5637196775443706,0.5192555709013951,0.459375926603731,0.4241746498915452,0.3857914419858272,0.3571615291553681
gene-Y11_RS13135,metA,host,0.9063519990454604,0.4762065686744832,0.5351774440020645,0.5462969664007834,0.6550910169591073,0.6337475796771304,0.8487698730617025,0.8949739550208073,1,0.9157007983265254
gene-Y11_RS14160,gene-Y11_RS14160,host,0.7059667412858055,0.2262371212758479,0.3028920352362274,0.3846752032706135,0.5112617829128735,0.5813036043212787,0.6704193454992395,0.6912249720389055,1,0.8064402219586567
gene-Y11_RS06955,gene-Y11_RS06955,host,0.8350635389101987,0.5974081584402362,0.5439546844629741,0.4921549591078796,0.648784859162549,0.529565803039527,0.6978734067324837,0.8038360162997379,1,0.91021958930634
gene-Y11_RS09745,ispA,host,1,0.9026864133007028,0.7377377857772665,0.5452227776084366,0.4130506678486686,0.4002989462558016,0.3728309445941915,0.4030609633914608,0.3905903175783631,0.4889246801013706
gene-Y11_RS16060,uvrD,host,1,0.7900827311794728,0.7746345293687058,0.6521370014270897,0.5813340277835259,0.5262007176814973,0.5250299309170389,0.572014479429332,0.5645930035485551,0.6566155933369072
gene-Y11_RS12700,gene-Y11_RS12700,host,0.7462325632825674,0.3379240150225393,0.3496922725704871,0.3717678304836745,0.5048174835672619,0.4485721736896544,0.6017862329420871,0.644508902888708,1,0.6613005048181737
gene-Y11_RS16105,rhtC,host,1,0.7619875664747625,0.7789479684657703,0.5995190943663571,0.4931508759093477,0.469817184631339,0.4356044982773869,0.5432059200464039,0.4989991161920784,0.4602329588988847
gene-Y11_RS06900,gene-Y11_RS06900,host,1,0.5217515659521006,0.4760213746317851,0.4556933980473738,0.4660797477251234,0.4761365415703369,0.5129242231410907,0.5921220161814499,0.5939985897873957,0.6583150252272111
gene-Y11_RS16935,gene-Y11_RS16935,host,0.7459214961179513,1,0.9134403449490917,0.7530099006406109,0.6196418002131739,0.5952417108068022,0.4278638561945011,0.4557307521566279,0.3637080427796267,0.3956198591479304
gene-g040,g040,phage,0.00005683380667248531,0.3079606720342849,0.4822845166687081,0.8356377754260366,0.7776363694769408,0.9139170029227784,0.9148453529139936,0.8822772093764568,0.8246158533583383,1
gene-g080,g080,phage,0.0012306098870209,0.288209980504914,0.406404120248597,0.6637681842982499,0.5120116853772199,0.6619343847729318,0.8195559586742239,0.9287526724451602,0.9691283877180868,1
gene-Y11_RS17480,rpsO,host,0.8569346738320516,0.6549117363144229,0.7663993702569009,0.7390045659584886,0.8528877634658382,0.6170065634837685,0.9711161568360904,1,0.8388987213449681,0.7879550854021402
gene-Y11_RS07580,gene-Y11_RS07580,host,1,0.5606967773410868,0.5489220025758864,0.4679248494058295,0.4960386826168193,0.557521344122865,0.5955358513711608,0.6938340447319618,0.7453687405393948,0.587523597585352
gene-Y11_RS11630,gene-Y11_RS11630,host,0.558490955307981,0.3490968037595175,0.3317987717185755,0.4123314537247625,0.4401304884736083,0.4388512154066196,0.9325753826482062,0.8045212592601122,1,0.8895144981682286
gene-Y11_RS01365,gene-Y11_RS01365,host,0.6581706076344614,0.4630357507250722,0.5102045512732162,0.6734117114141098,0.6502824694969518,0.7609610739089129,0.8600139309397139,1,0.8348108669382299,0.8352810637791548
gene-Y11_RS17410,greA,host,0.9464837766574044,0.7261417449257118,0.812460987659493,0.8609872086799013,0.8776526218813213,0.9178409646331734,0.9618012290815048,0.8581943894969233,1,0.8711785185242665
gene-Y11_RS04780,nth,host,1,0.8051204485915177,0.6201098314447061,0.5807975263099969,0.3596342987457493,0.384631355429209,0.4667107280815912,0.4151977916445254,0.4167883228620353,0.5364858467138991
gene-Y11_RS03535,scpA,host,0.8075782203134163,0.3624454990776413,0.3705796567505245,0.4739530740578079,0.511992153942231,0.6592133948022523,0.6685299771112786,0.9055985571424324,0.8875963273412146,1
